interview.id	grid.id	date	location	sps.known	confidence.indv	exp.indv	purpose.visit.24	purpose.visit.04	dist.to.grid	proportion.grid.24	frequency.visits.24	proportion.grid.04	frequency.visits.04	activity1.grid.24	activity2.grid.24	activity3.grid.24	activity1.grid.04	activity2.grid.04	activity3.grid.04	hunting.24	hunting.04	food.trees	meat.eaten	body.parts	use.body.parts	season.hunting	gender.respondent	age.respondent	ethnicity.respondent	Comments	replicates	road_length	mean_elev	elev_band	canopy_height	slope	aspect	geometry
ST.O.12	982	19/1/26	sangte	rnh	2	20	mithun herding, agriculture	mithun herding, agriculture	1	03/04/26	50	03/04/26	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	38	nyishi	NA	3	20400.9281909515	1668.06382447489	1000-2000m	31.029499187149685	26.211448740260487	178.6869534976089	list(c(93.2719374028754, 93.2720494144935, 93.3227887581903, 93.322655844519, 93.2719374028754, 27.7126719137302, 27.7578096239697, 27.7577005552452, 27.7125630524555, 27.7126719137302))
ST.O.13	982	19/1/26	sangte	rnh	2	20	mithun herding, agriculture	mithun herding, agriculture	1	03/04/26	50	03/04/26	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	20400.9281909515	1668.06382447489	1000-2000m	31.029499187149685	26.211448740260487	178.6869534976089	list(c(93.2719374028754, 93.2720494144935, 93.3227887581903, 93.322655844519, 93.2719374028754, 27.7126719137302, 27.7578096239697, 27.7577005552452, 27.7125630524555, 27.7126719137302))
LY.O.11	993	31/2/25	linya	gh, rnh	2	45	patroling, agriculture, mithun herding	patroling, agriculture, mithun herding	1	1	3	1	12	logging	forest	NA	logging	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	65	nyishi	NA	3	0	1532.56902094192	1000-2000m	31.857824992596978	24.830238578925556	167.75111493010405	list(c(93.8298152973908, 93.8301571875677, 93.8808904611935, 93.8805276796494, 93.8298152973908, 27.7104526117335, 27.7555860928711, 27.7552722857542, 27.7101394014565, 27.7104526117335))
LY.O.12	993	31/2/25	linya	gh, rnh	2	32	patroling, agriculture, mithun herding	patroling, agriculture, mithun herding	1	1	12	1	10	logging	forest	NA	logging	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	52	nyishi	NA	3	0	1532.56902094192	1000-2000m	31.857824992596978	24.830238578925556	167.75111493010405	list(c(93.8298152973908, 93.8301571875677, 93.8808904611935, 93.8805276796494, 93.8298152973908, 27.7104526117335, 27.7555860928711, 27.7552722857542, 27.7101394014565, 27.7104526117335))
LY.O.2	993	01/02/26	linya	gh,rnh	2	35	patroling, agriculture, mithun herding	hunt, agriculture, mithun herding	1	1	12	03/04/26	2	logging	forest	NA	logging	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	55	nyishi	NA	3	0	1532.56902094192	1000-2000m	31.857824992596978	24.830238578925556	167.75111493010405	list(c(93.8298152973908, 93.8301571875677, 93.8808904611935, 93.8805276796494, 93.8298152973908, 27.7104526117335, 27.7555860928711, 27.7552722857542, 27.7101394014565, 27.7104526117335))
PM.O.11	1116	27/2/26	paimori	gh,rnh,oph	2	30	agriculture, mithun herding	agriculture, mithun herding	1	1	5	1	5	jhum	forest	NA	jhum	forest	NA	yes	yes	tayak (toko), tatu, gunyak	NA	NA	NA	NA	m	50	galo	NA	3	701.005417186434	1093.89632033956	1000-2000m	28.486678195020406	23.667880846862925	163.14076541639398	list(c(94.4394839893868, 94.4400792153992, 94.4908410492696, 94.4902248583012, 94.4394839893868, 27.7957163060027, 27.8408396774945, 27.8403006323158, 27.7951782837125, 27.7957163060027))
PM.O.12	1116	27/2/26	paimori	gh,rnh,oph	2	35	agriculture, mithun herding	agriculture, mithun herding	1	1	7	1	10	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	55	galo	NA	3	701.005417186434	1093.89632033956	1000-2000m	28.486678195020406	23.667880846862925	163.14076541639398	list(c(94.4394839893868, 94.4400792153992, 94.4908410492696, 94.4902248583012, 94.4394839893868, 27.7957163060027, 27.8408396774945, 27.8403006323158, 27.7951782837125, 27.7957163060027))
PM.O.13	1116	27/2/26	paimori	gh,rnh,oph	2	40	agriculture, mithun herding	agriculture, mithun herding	1	1	10	1	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	701.005417186434	1093.89632033956	1000-2000m	28.486678195020406	23.667880846862925	163.14076541639398	list(c(94.4394839893868, 94.4400792153992, 94.4908410492696, 94.4902248583012, 94.4394839893868, 27.7957163060027, 27.8408396774945, 27.8403006323158, 27.7951782837125, 27.7957163060027))
BT.O.11	1120	25/2/26	bomte	gh,rnh,oph	2	20	resident	resident	0	1	100	1	100	jhum	forest	NA	jhum	forest	NA	yes	yes	pake, balam, seycher, satum-nelam	yes	beak of RNH	in galo marriage dance by the groom	NA	m	40	galo	NA	3	12036.0937371716	787.998587659281	0-1000m	32.78963366203551	21.521988228170407	203.913926824967	list(c(94.6424387037245, 94.6431177740736, 94.6938735946486, 94.6931735699538, 94.6424387037245, 27.7934524814449, 27.8385715490185, 27.8379578788704, 27.7928399757449, 27.7934524814449))
BT.O.12	1120	25/2/26	bomte	gh,rnh,oph	2	25	resident	resident	0	1	100	1	100	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	45	galo	NA	3	12036.0937371716	787.998587659281	0-1000m	32.78963366203551	21.521988228170407	203.913926824967	list(c(94.6424387037245, 94.6431177740736, 94.6938735946486, 94.6931735699538, 94.6424387037245, 27.7934524814449, 27.8385715490185, 27.8379578788704, 27.7928399757449, 27.7934524814449))
BT.O.13	1120	25/2/26	bomte	gh,rnh,oph	2	30	resident	resident	0	1	100	1	100	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	50	galo	NA	3	12036.0937371716	787.998587659281	0-1000m	32.78963366203551	21.521988228170407	203.913926824967	list(c(94.6424387037245, 94.6431177740736, 94.6938735946486, 94.6931735699538, 94.6424387037245, 27.7934524814449, 27.8385715490185, 27.8379578788704, 27.7928399757449, 27.7934524814449))
GT.O.11	1165	02/02/26	gangte	rnh	2	45	agriculture, mithun herding	agriculture, mithun herding	0	1	12	03/04/26	2	forest	NA	NA	forest	NA	NA	no	yes	tanyak, gumpyam, santor, sanchar	NA	NA	NA	NA	m	65	nyishi	NA	3	17911.1511030098	853.055491401642	0-1000m	28.620894996904177	29.615498913775458	163.8123044825772	list(c(93.8816185553785, 93.8819838710022, 93.9327792626876, 93.9323929112889, 93.8816185553785, 27.8455371567906, 27.8906691428742, 27.8903348288438, 27.8452034765154, 27.8455371567906))
GT.O.12	1165	02/02/26	gangte	rnh	2	50	agriculture, mithun herding	agriculture, mithun herding	0	1	4	1	5	forest	NA	NA	forest	NA	NA	no	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	17911.1511030098	853.055491401642	0-1000m	28.620894996904177	29.615498913775458	163.8123044825772	list(c(93.8816185553785, 93.8819838710022, 93.9327792626876, 93.9323929112889, 93.8816185553785, 27.8455371567906, 27.8906691428742, 27.8903348288438, 27.8452034765154, 27.8455371567906))
GT.O.13	1165	02/02/26	gangte	rnh	2	20	agriculture, mithun herding	agriculture, mithun herding	0	1	12	1	12	forest	NA	NA	forest	NA	NA	no	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	17911.1511030098	853.055491401642	0-1000m	28.620894996904177	29.615498913775458	163.8123044825772	list(c(93.8816185553785, 93.8819838710022, 93.9327792626876, 93.9323929112889, 93.8816185553785, 27.8455371567906, 27.8906691428742, 27.8903348288438, 27.8452034765154, 27.8455371567906))
GT.O.11	1166	02/02/26	gangte	rnh	2	45	agriculture, mithun herding	agriculture, mithun herding	1	1	15	1	10	forest	jhum	NA	forest	jhum	NA	no	yes	NA	NA	NA	NA	NA	m	65	nyishi	NA	3	17280.589324508	759.200238528655	0-1000m	27.794677267623584	29.026128762070435	197.97316086449501	list(c(93.9323929112889, 93.9327792626876, 93.9835737578868, 93.9831663722982, 93.9323929112889, 27.8452034765154, 27.8903348288438, 27.8899818025018, 27.8448511193972, 27.8452034765154))
GT.O.12	1166	02/02/26	gangte	rnh	2	50	agriculture, mithun herding	agriculture, mithun herding	1	1	12	1	12	forest	jhum	NA	forest	jhum	NA	no	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	17280.589324508	759.200238528655	0-1000m	27.794677267623584	29.026128762070435	197.97316086449501	list(c(93.9323929112889, 93.9327792626876, 93.9835737578868, 93.9831663722982, 93.9323929112889, 27.8452034765154, 27.8903348288438, 27.8899818025018, 27.8448511193972, 27.8452034765154))
GT.O.13	1166	02/02/26	gangte	rnh	2	20	agriculture, mithun herding	agriculture, mithun herding	1	1	12	1	12	forest	jhum	NA	forest	jhum	NA	no	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	17280.589324508	759.200238528655	0-1000m	27.794677267623584	29.026128762070435	197.97316086449501	list(c(93.9323929112889, 93.9327792626876, 93.9835737578868, 93.9831663722982, 93.9323929112889, 27.8452034765154, 27.8903348288438, 27.8899818025018, 27.8448511193972, 27.8452034765154))
RM.O.11	1167	02/02/26	radum	rnh	2	40	agriculture, mithun herding	agriculture, mithun herding, hunting	0	1	12	1	24	forest	jhum	NA	forest	jhum	NA	yes	yes	sanchar, goam, tangik, sangum	NA	NA	NA	NA	m	60	nyishi	NA	3	539.623227364758	1244.74713648138	1000-2000m	35.123366037827324	26.41975843912525	207.93625975331233	list(c(93.9831663722982, 93.9835737578868, 94.0343673078022, 94.0339388896951, 93.9831663722982, 27.8448511193972, 27.8899818025018, 27.8896100651123, 27.844480086697, 27.8448511193972))
RM.O.12	1167	02/02/26	radum	rnh	2	18	agriculture, mithun herding	agriculture, mithun herding, hunting	0	1	12	1	50	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	35	nyishi	NA	3	539.623227364758	1244.74713648138	1000-2000m	35.123366037827324	26.41975843912525	207.93625975331233	list(c(93.9831663722982, 93.9835737578868, 94.0343673078022, 94.0339388896951, 93.9831663722982, 27.8448511193972, 27.8899818025018, 27.8896100651123, 27.844480086697, 27.8448511193972))
RM.O.13	1167	02/02/26	radum	rnh	2	40	agriculture, mithun herding	agriculture, mithun herding, hunting	0	01/02/26	3	01/02/26	10	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	60	nyishi	NA	3	539.623227364758	1244.74713648138	1000-2000m	35.123366037827324	26.41975843912525	207.93625975331233	list(c(93.9831663722982, 93.9835737578868, 94.0343673078022, 94.0339388896951, 93.9831663722982, 27.8448511193972, 27.8899818025018, 27.8896100651123, 27.844480086697, 27.8448511193972))
BT.O.11	1180	25/2/26	bomte	gh,rnh,oph	2	20	agriculture, mithun herding	agriculture, mithun herding	1	03/04/26	50	03/04/26	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	40	galo	NA	3	434.174465036102	1181.74232628209	1000-2000m	35.755609998710554	27.944175065610168	180.7525727921033	list(c(94.6431177740736, 94.6437984206846, 94.6945752442146, 94.6938735946486, 94.6431177740736, 27.8385715490185, 27.8836903061939, 27.8830754706587, 27.8379578788704, 27.8385715490185))
BT.O.12	1180	25/2/26	bomte	gh,rnh,oph	2	25	agriculture, mithun herding	agriculture, mithun herding	1	03/04/26	50	03/04/26	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	45	galo	NA	3	434.174465036102	1181.74232628209	1000-2000m	35.755609998710554	27.944175065610168	180.7525727921033	list(c(94.6431177740736, 94.6437984206846, 94.6945752442146, 94.6938735946486, 94.6431177740736, 27.8385715490185, 27.8836903061939, 27.8830754706587, 27.8379578788704, 27.8385715490185))
BT.O.13	1180	25/2/26	bomte	gh,rnh,oph	2	30	agriculture, mithun herding	agriculture, mithun herding	1	03/04/26	50	03/04/26	50	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	50	galo	NA	3	434.174465036102	1181.74232628209	1000-2000m	35.755609998710554	27.944175065610168	180.7525727921033	list(c(94.6431177740736, 94.6437984206846, 94.6945752442146, 94.6938735946486, 94.6431177740736, 27.8385715490185, 27.8836903061939, 27.8830754706587, 27.8379578788704, 27.8385715490185))
SL.O.11	1218	16/1/26	sarli	rnh	2	30	mithun herding, hunting	mithun herding, hunting	2	1	52	1	52	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	4	0	1773.08988764045	1000-2000m	35.222012976593085	27.55851113549845	163.61374287296286	list(c(93.1199786131393, 93.1200283758191, 93.1708524542814, 93.1707815935602, 93.1199786131393, 27.893437721357, 27.9385746601369, 27.9385210353619, 27.8933841981328, 27.893437721357))
SL.O.12	1218	16/1/26	sarli	rnh	2	30	mithun herding, hunting	mithun herding, hunting	2	1	50	1	50	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	32	nyishi	NA	4	0	1773.08988764045	1000-2000m	35.222012976593085	27.55851113549845	163.61374287296286	list(c(93.1199786131393, 93.1200283758191, 93.1708524542814, 93.1707815935602, 93.1199786131393, 27.893437721357, 27.9385746601369, 27.9385210353619, 27.8933841981328, 27.893437721357))
SL.O.31	1218	17/1/26	sarli	rnh	2	34	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	2	na	na	1	50	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	54	nyishi	NA	4	0	1773.08988764045	1000-2000m	35.222012976593085	27.55851113549845	163.61374287296286	list(c(93.1199786131393, 93.1200283758191, 93.1708524542814, 93.1707815935602, 93.1199786131393, 27.893437721357, 27.9385746601369, 27.9385210353619, 27.8933841981328, 27.893437721357))
SL.O.32	1218	17/1/26	sarli	rnh	2	25	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	2	1	50	1	50	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	4	0	1773.08988764045	1000-2000m	35.222012976593085	27.55851113549845	163.61374287296286	list(c(93.1199786131393, 93.1200283758191, 93.1708524542814, 93.1707815935602, 93.1199786131393, 27.893437721357, 27.9385746601369, 27.9385210353619, 27.8933841981328, 27.893437721357))
ND.O.11	1251	11/02/26	new daring	oph, rnh, gh	2	20	hunting, mithun herding	hunting, mithun herding	1	03/04/26	10	1	12	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	40	galo	NA	4	0	894.642059083449	0-1000m	31.126420221169035	25.660688364112794	197.54418714975878	list(c(94.7961239593519, 94.7968693312232, 94.8476621682041, 94.8468957535972, 94.7961239593519, 27.8817897428718, 27.92690458401, 27.9262324237444, 27.8811188552203, 27.8817897428718))
ND.O.12	1251	11/02/26	new daring	oph, rnh, gh	2	40	hunting, mithun herding	hunting, mithun herding	0	1	24	1	30	jhum	forest	NA	jhum	forest	NA	yes	yes	thechir, gamgha	NA	NA	NA	NA	m	60	galo	NA	4	0	894.642059083449	0-1000m	31.126420221169035	25.660688364112794	197.54418714975878	list(c(94.7961239593519, 94.7968693312232, 94.8476621682041, 94.8468957535972, 94.7961239593519, 27.8817897428718, 27.92690458401, 27.9262324237444, 27.8811188552203, 27.8817897428718))
ND.O.13	1251	11/02/26	new daring	oph, rnh, gh	2	40	hunting, mithun herding	hunting, mithun herding	0	01/02/26	4	03/04/26	10	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	4	0	894.642059083449	0-1000m	31.126420221169035	25.660688364112794	197.54418714975878	list(c(94.7961239593519, 94.7968693312232, 94.8476621682041, 94.8468957535972, 94.7961239593519, 27.8817897428718, 27.92690458401, 27.9262324237444, 27.8811188552203, 27.8817897428718))
ND.O.14	1251	11/02/26	new daring	oph, rnh, gh	2	20	hunting, mithun herding	hunting, mithun herding	0	01/02/26	2	01/02/26	4	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	40	galo	NA	4	0	894.642059083449	0-1000m	31.126420221169035	25.660688364112794	197.54418714975878	list(c(94.7961239593519, 94.7968693312232, 94.8476621682041, 94.8468957535972, 94.7961239593519, 27.8817897428718, 27.92690458401, 27.9262324237444, 27.8811188552203, 27.8817897428718))
SL.O.11	1290	16/1/26	sarli	rnh	2	30	mithun herding, hunting	mithun herding, hunting	2	1	52	1	52	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	4	11818.3601964021	1530.85100340189	1000-2000m	33.258897456135024	27.05521436603075	185.7753265835109	list(c(93.1200283758191, 93.1200782539158, 93.1709234793528, 93.1708524542814, 93.1200283758191, 27.9385746601369, 27.9837113027901, 27.983657576382, 27.9385210353619, 27.9385746601369))
SL.O.12	1290	16/1/26	sarli	rnh	2	30	mithun herding, hunting	mithun herding, hunting	2	1	50	1	50	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	32	nyishi	NA	4	11818.3601964021	1530.85100340189	1000-2000m	33.258897456135024	27.05521436603075	185.7753265835109	list(c(93.1200283758191, 93.1200782539158, 93.1709234793528, 93.1708524542814, 93.1200283758191, 27.9385746601369, 27.9837113027901, 27.983657576382, 27.9385210353619, 27.9385746601369))
SL.O.31	1290	17/1/26	sarli	rnh	2	34	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	2	na	na	03/04/26	2	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	54	nyishi	NA	4	11818.3601964021	1530.85100340189	1000-2000m	33.258897456135024	27.05521436603075	185.7753265835109	list(c(93.1200283758191, 93.1200782539158, 93.1709234793528, 93.1708524542814, 93.1200283758191, 27.9385746601369, 27.9837113027901, 27.983657576382, 27.9385210353619, 27.9385746601369))
SL.O.32	1290	17/1/26	sarli	rnh	2	25	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	2	03/04/26	2	1	10	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	4	11818.3601964021	1530.85100340189	1000-2000m	33.258897456135024	27.05521436603075	185.7753265835109	list(c(93.1200283758191, 93.1200782539158, 93.1709234793528, 93.1708524542814, 93.1200283758191, 27.9385746601369, 27.9837113027901, 27.983657576382, 27.9385210353619, 27.9385746601369))
SL.O.11	1291	16/1/26	sarli	rnh	2	30	mithun herding, hunting	mithun herding, hunting	2	03/04/26	52	03/04/26	52	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	sanchar, rasan rargan, bonsom	NA	NA	NA	NA	m	50	nyishi	NA	4	13195.995998538	1452.06685184607	1000-2000m	34.213020158267135	25.824251577441853	177.50599612657155	list(c(93.1708524542814, 93.1709234793528, 93.2217685401478, 93.2216763683936, 93.1708524542814, 27.9385210353619, 27.983657576382, 27.9835850556652, 27.9384486518308, 27.9385210353619))
SL.O.12	1291	16/1/26	sarli	rnh	2	30	mithun herding, hunting	mithun herding, hunting	2	1	50	1	50	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	32	nyishi	NA	4	13195.995998538	1452.06685184607	1000-2000m	34.213020158267135	25.824251577441853	177.50599612657155	list(c(93.1708524542814, 93.1709234793528, 93.2217685401478, 93.2216763683936, 93.1708524542814, 27.9385210353619, 27.983657576382, 27.9835850556652, 27.9384486518308, 27.9385210353619))
SL.O.31	1291	17/1/26	sarli	rnh	2	34	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	2	na	na	1	50	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	sangop, rasan raran	NA	NA	NA	NA	m	54	nyishi	NA	4	13195.995998538	1452.06685184607	1000-2000m	34.213020158267135	25.824251577441853	177.50599612657155	list(c(93.1708524542814, 93.1709234793528, 93.2217685401478, 93.2216763683936, 93.1708524542814, 27.9385210353619, 27.983657576382, 27.9835850556652, 27.9384486518308, 27.9385210353619))
SL.O.32	1291	17/1/26	sarli	rnh	2	25	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	2	1	50	1	30	jhum	forest	cardamom plantation	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	50	nyishi	NA	4	13195.995998538	1452.06685184607	1000-2000m	34.213020158267135	25.824251577441853	177.50599612657155	list(c(93.1708524542814, 93.1709234793528, 93.2217685401478, 93.2216763683936, 93.1708524542814, 27.9385210353619, 27.983657576382, 27.9835850556652, 27.9384486518308, 27.9385210353619))
PP.O.2	1297	18/1/26	parsi-parlo	rnh	2	50	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	0	1	50	1	24	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	20601.6058401092	1153.14238007553	1000-2000m	30.272865715202634	26.524986181708403	192.73002367468618	list(c(93.5266136616056, 93.5268327024535, 93.577675238302, 93.5774350552502, 93.5266136616056, 27.9376204359984, 27.9827552701598, 27.9825512003363, 27.9374167522023, 27.9376204359984))
RG.O.1	1297	19/1/26	ringchiporing	rnh	2	40	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	0	1	50	1	50	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	60	nyishi	NA	3	20601.6058401092	1153.14238007553	1000-2000m	30.272865715202634	26.524986181708403	192.73002367468618	list(c(93.5266136616056, 93.5268327024535, 93.577675238302, 93.5774350552502, 93.5266136616056, 27.9376204359984, 27.9827552701598, 27.9825512003363, 27.9374167522023, 27.9376204359984))
RG.O.2	1297	19/1/26	ringchiporing	rnh	2	40	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	0	1	50	1	50	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	60	nyishi	NA	3	20601.6058401092	1153.14238007553	1000-2000m	30.272865715202634	26.524986181708403	192.73002367468618	list(c(93.5266136616056, 93.5268327024535, 93.577675238302, 93.5774350552502, 93.5266136616056, 27.9376204359984, 27.9827552701598, 27.9825512003363, 27.9374167522023, 27.9376204359984))
BR.O.11	1383	08/02/26	bora rupak	rnh, wh, gh	2	20	mithun herding, hunting	mithun herding, hunting	1	1	5	1	2	bamboo	orange	forest	jhum	forest	NA	yes	yes	konyak, jilum, balam, jeke, kooki, jorja, janglee aam	y	NA	none used in rituals	NA	m	40	galo	rnh seen in 2023	3	254.661461921455	1305.20742577365	1000-2000m	34.53225663716814	26.532347772969402	189.80662464993705	list(c(94.3402190333682, 94.340777473611, 94.3916263887469, 94.3910467836003, 94.3402190333682, 27.9772358819403, 28.0223599695032, 28.0218544326221, 27.9767313002247, 27.9772358819403))
BR.O.12	1383	08/02/26	bora rupak	rnh, wh, gh	2	40	mithun herding, hunting	mithun herding, hunting	1	03/04/26	4	01/02/26	24	bamboo	orange	forest	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	254.661461921455	1305.20742577365	1000-2000m	34.53225663716814	26.532347772969402	189.80662464993705	list(c(94.3402190333682, 94.340777473611, 94.3916263887469, 94.3910467836003, 94.3402190333682, 27.9772358819403, 28.0223599695032, 28.0218544326221, 27.9767313002247, 27.9772358819403))
BR.O.13	1383	08/02/26	bora rupak	rnh, wh, gh	2	14	mithun herding, hunting	mithun herding, hunting	1	01/02/26	50	01/02/26	2	bamboo	orange	forest	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	34	galo	NA	3	254.661461921455	1305.20742577365	1000-2000m	34.53225663716814	26.532347772969402	189.80662464993705	list(c(94.3402190333682, 94.340777473611, 94.3916263887469, 94.3910467836003, 94.3402190333682, 27.9772358819403, 28.0223599695032, 28.0218544326221, 27.9767313002247, 27.9772358819403))
TP.O.11	1385	08/02/26	tapi	rnh	2	20	resident	resident	0	03/04/26	50	03/04/26	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	tokko, gishir	NA	NA	NA	NA	m	40	galo	NA	4	17758.9849396024	701.857932024594	0-1000m	24.65945610369159	22.270812844240535	190.57893721653963	list(c(94.4418731936457, 94.4424739613123, 94.4933201423094, 94.4926982145932, 94.4418731936457, 27.976207949027, 28.0213300907379, 28.0207869457303, 27.9756658302225, 27.976207949027))
TP.O.12	1385	08/02/26	tapi	rnh	2	30	resident	resident	0	03/04/26	50	03/04/26	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	50	galo	NA	4	17758.9849396024	701.857932024594	0-1000m	24.65945610369159	22.270812844240535	190.57893721653963	list(c(94.4418731936457, 94.4424739613123, 94.4933201423094, 94.4926982145932, 94.4418731936457, 27.976207949027, 28.0213300907379, 28.0207869457303, 27.9756658302225, 27.976207949027))
TP.O.13	1385	08/02/26	tapi	rnh	2	40	resident	resident	0	03/04/26	50	03/04/26	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	50	galo	NA	4	17758.9849396024	701.857932024594	0-1000m	24.65945610369159	22.270812844240535	190.57893721653963	list(c(94.4418731936457, 94.4424739613123, 94.4933201423094, 94.4926982145932, 94.4418731936457, 27.976207949027, 28.0213300907379, 28.0207869457303, 27.9756658302225, 27.976207949027))
TP.O.14	1385	08/02/26	tapi	rnh	2	30	resident	resident	0	03/04/26	50	03/04/26	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	4	17758.9849396024	701.857932024594	0-1000m	24.65945610369159	22.270812844240535	190.57893721653963	list(c(94.4418731936457, 94.4424739613123, 94.4933201423094, 94.4926982145932, 94.4418731936457, 27.976207949027, 28.0213300907379, 28.0207869457303, 27.9756658302225, 27.976207949027))
LC.O.11	1390	10/02/26	ninchi	rnh, wh	2	40	jhum agriculture, mithun herding	jhum agriculture, mithun herding	0	03/04/26	2	1	24	jhum	forest	orange plantation	jhum	forest	cardamom plantation	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	1952.19036271115	829.432851658812	0-1000m	22.738504995553697	16.319649375311744	202.5367782335698	list(c(94.6959834294737, 94.6966899709472, 94.7475284594285, 94.7468007715598, 94.6959834294737, 27.9733097187895, 28.0184263744169, 28.0177892443437, 27.9726737924279, 27.9733097187895))
LC.O.12	1390	10/02/26	ninchi	rnh, wh	2	40	jhum agriculture, mithun herding	jhum agriculture, mithun herding	0	1	30	1	30	jhum	forest	orange plantation	jhum	forest	cardamom plantation	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	1952.19036271115	829.432851658812	0-1000m	22.738504995553697	16.319649375311744	202.5367782335698	list(c(94.6959834294737, 94.6966899709472, 94.7475284594285, 94.7468007715598, 94.6959834294737, 27.9733097187895, 28.0184263744169, 28.0177892443437, 27.9726737924279, 27.9733097187895))
LC.O.13	1390	10/02/26	ninchi	rnh, wh	2	60	jhum agriculture, mithun herding	jhum agriculture, mithun herding	0	1	30	1	50	jhum	forest	orange plantation	jhum	forest	cardamom plantation	no	yes	NA	NA	NA	NA	NA	m	80	galo	NA	3	1952.19036271115	829.432851658812	0-1000m	22.738504995553697	16.319649375311744	202.5367782335698	list(c(94.6959834294737, 94.6966899709472, 94.7475284594285, 94.7468007715598, 94.6959834294737, 27.9733097187895, 28.0184263744169, 28.0177892443437, 27.9726737924279, 27.9733097187895))
