"interview.id"	"grid.id"	"date"	"location"	"sps.known"	"confidence.indv"	"exp.indv"	"purpose.visit.24"	"purpose.visit.04"	"dist.to.grid"	"proportion.grid.24"	"frequency.visits.24"	"proportion.grid.04"	"frequency.visits.04"	"activity1.grid.24"	"activity2.grid.24"	"activity3.grid.24"	"activity1.grid.04"	"activity2.grid.04"	"activity3.grid.04"	"hunting.24"	"hunting.04"	"food.trees"	"meat.eaten"	"body.parts"	"use.body.parts"	"season.hunting"	"gender.respondent"	"age.respondent"	"ethnicity.respondent"	"Comments"	"replicates"	"road_length"	"mean_elev"	"elev_band"	"canopy_height"	"slope"	"aspect"	"geometry"	"agricuture"	"scrub_forest"	"shifting_cultivation"	"alpine_sub_alpine"	"evergreen_deciduous_forest"	"area_pa"	"ndvi_nov_mean"
"36"	"JT.O.11"	184	"19/2/26"	"jote"	"gh,rnh,oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"50"	"1"	"50"	"bamboo plantation"	"jhum"	"logging"	"forest"	"jhum"	NA	"yes"	"yes"	"hollong, lhepang, sanglee, dhuna"	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	8070.86175197046	521.998408289379	"0-1000m"	24.9434534035368	21.6204083764039	167.444846651864	"list(c(93.4215192661352, 93.4216879749974, 93.4721177969891, 93.4719289065331, 93.4215192661352, 27.0351995891783, 27.0803409688186, 27.0801807328545, 27.03503966318, 27.0351995891783))"	3099784.08417265	2048322.88563702	227938.328699581	18295.6635821739	18133623.8957383	NA	0.797611110740238
"37"	"JT.O.12"	184	"19/2/26"	"jote"	"gh,rnh,oph"	2	40	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"50"	"1"	"50"	"bamboo plantation"	"jhum"	"logging"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	8070.86175197046	521.998408289379	"0-1000m"	24.9434534035368	21.6204083764039	167.444846651864	"list(c(93.4215192661352, 93.4216879749974, 93.4721177969891, 93.4719289065331, 93.4215192661352, 27.0351995891783, 27.0803409688186, 27.0801807328545, 27.03503966318, 27.0351995891783))"	3099784.08417265	2048322.88563702	227938.328699581	18295.6635821739	18133623.8957383	NA	0.797611110740238
"38"	"JT.O.13"	184	"19/2/26"	"jote"	"gh,rnh,oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"50"	"1"	"50"	"bamboo plantation"	"jhum"	"logging"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	8070.86175197046	521.998408289379	"0-1000m"	24.9434534035368	21.6204083764039	167.444846651864	"list(c(93.4215192661352, 93.4216879749974, 93.4721177969891, 93.4719289065331, 93.4215192661352, 27.0351995891783, 27.0803409688186, 27.0801807328545, 27.03503966318, 27.0351995891783))"	3099784.08417265	2048322.88563702	227938.328699581	18295.6635821739	18133623.8957383	NA	0.797611110740238
"39"	"JT.O.11"	185	"19/2/26"	"jote"	"gh,rnh,oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"50"	"1"	"50"	"bamboo plantation"	"jhum"	"logging"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	"gante modo forest has hornbill nests 40 kms away from the grid"	3	20666.992404523	337.610570585651	"0-1000m"	21.6316122581888	15.4291867583337	183.074542187605	"list(c(93.4719289065331, 93.4721177969891, 93.5225471760263, 93.5223381047386, 93.4719289065331, 27.03503966318, 27.0801807328545, 27.0800024107006, 27.0348616859775, 27.03503966318))"	5082096.80169642	300407.986432783	890254.527682675	0	16742178.5750466	NA	0.779671110047234
"40"	"JT.O.12"	185	"19/2/26"	"jote"	"gh,rnh,oph"	2	40	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"50"	"1"	"50"	"bamboo plantation"	"jhum"	"logging"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	20666.992404523	337.610570585651	"0-1000m"	21.6316122581888	15.4291867583337	183.074542187605	"list(c(93.4719289065331, 93.4721177969891, 93.5225471760263, 93.5223381047386, 93.4719289065331, 27.03503966318, 27.0801807328545, 27.0800024107006, 27.0348616859775, 27.03503966318))"	5082096.80169642	300407.986432783	890254.527682675	0	16742178.5750466	NA	0.779671110047234
"41"	"JT.O.13"	185	"19/2/26"	"jote"	"gh,rnh,oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"50"	"1"	"50"	"bamboo plantation"	"jhum"	"logging"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	20666.992404523	337.610570585651	"0-1000m"	21.6316122581888	15.4291867583337	183.074542187605	"list(c(93.4719289065331, 93.4721177969891, 93.5225471760263, 93.5223381047386, 93.4719289065331, 27.03503966318, 27.0801807328545, 27.0800024107006, 27.0348616859775, 27.03503966318))"	5082096.80169642	300407.986432783	890254.527682675	0	16742178.5750466	NA	0.779671110047234
"42"	"SH.O.233"	213	"23/11/25"	"shergaon"	"rnh,gh"	2	60	"na"	"hunting"	"-"	"na"	"na"	"1"	"10"	"mixed primary forest"	"pine"	NA	"mixed primary forest"	"pine"	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	83	"sherdutpen"	NA	3	11392.4048228354	2431.98698542492	"2000-2500m"	33.981426411709	22.1948749560708	194.824301684536	"list(c(92.2617886744741, 92.2614924907127, 92.3119396613306, 92.3122156211371, 92.2617886744741, 27.0790341118517, 27.1241726706036, 27.1244289391765, 27.079289885271, 27.0790341118517))"	620657.534708338	3209698.08238978	265169.274200333	0	20747588.1630759	370970.732138261	0.814151108264923
"43"	"SH.O.233"	213	"23/11/25"	"shergaon"	"rnh,gh"	2	60	"na"	"hunting"	"-"	"na"	"na"	"1"	"10"	"mixed primary forest"	"pine"	NA	"mixed primary forest"	"pine"	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	83	"sherdutpen"	NA	3	11392.4048228354	2431.98698542492	"2000-2500m"	33.981426411709	22.1948749560708	194.824301684536	"list(c(92.2617886744741, 92.2614924907127, 92.3119396613306, 92.3122156211371, 92.2617886744741, 27.0790341118517, 27.1241726706036, 27.1244289391765, 27.079289885271, 27.0790341118517))"	620657.534708338	3209698.08238978	265169.274200333	0	20747588.1630759	370970.732138261	0.814151108264923
"44"	"SH.O.4"	213	"29/11/25"	"shergaon"	"rnh"	2	35	"hunting"	"hunting"	"10"	"1"	"10"	"1"	"10"	"mixed forest"	"cattle grazing"	NA	"mixed forest"	"cattle grazing"	NA	"no"	NA	"chudanringba"	"no"	"no"	"no"	"no"	"m"	50	"sherdutpen"	NA	3	11392.4048228354	2431.98698542492	"2000-2500m"	33.981426411709	22.1948749560708	194.824301684536	"list(c(92.2617886744741, 92.2614924907127, 92.3119396613306, 92.3122156211371, 92.2617886744741, 27.0790341118517, 27.1241726706036, 27.1244289391765, 27.079289885271, 27.0790341118517))"	620657.534708338	3209698.08238978	265169.274200333	0	20747588.1630759	370970.732138261	0.814151108264923
"45"	"SH.O.4"	213	"29/11/25"	"shergaon"	"rnh"	2	35	"hunting"	"hunting"	"10"	"1"	"10"	"1"	"10"	"mixed forest"	"cattle grazing"	NA	"mixed forest"	"cattle grazing"	NA	"no"	NA	"chudanringba"	"no"	"no"	"no"	"no"	"m"	50	"sherdutpen"	NA	3	11392.4048228354	2431.98698542492	"2000-2500m"	33.981426411709	22.1948749560708	194.824301684536	"list(c(92.2617886744741, 92.2614924907127, 92.3119396613306, 92.3122156211371, 92.2617886744741, 27.0790341118517, 27.1241726706036, 27.1244289391765, 27.079289885271, 27.0790341118517))"	620657.534708338	3209698.08238978	265169.274200333	0	20747588.1630759	370970.732138261	0.814151108264923
"46"	"SH.O.241"	213	"24/11/25"	"shergaon"	"rnh,gh"	2	15	"hunting"	"na"	"4"	"01/02/26"	"3"	"na"	"na"	"mixed primary forest"	"logging"	NA	NA	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	35	"sherdutpen"	NA	3	11392.4048228354	2431.98698542492	"2000-2500m"	33.981426411709	22.1948749560708	194.824301684536	"list(c(92.2617886744741, 92.2614924907127, 92.3119396613306, 92.3122156211371, 92.2617886744741, 27.0790341118517, 27.1241726706036, 27.1244289391765, 27.079289885271, 27.0790341118517))"	620657.534708338	3209698.08238978	265169.274200333	0	20747588.1630759	370970.732138261	0.814151108264923
"47"	"SH.O.241"	213	"24/11/25"	"shergaon"	"rnh,gh"	2	15	"hunting"	"na"	"4"	"01/02/26"	"3"	"na"	"na"	"mixed primary forest"	"logging"	NA	NA	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	35	"sherdutpen"	NA	3	11392.4048228354	2431.98698542492	"2000-2500m"	33.981426411709	22.1948749560708	194.824301684536	"list(c(92.2617886744741, 92.2614924907127, 92.3119396613306, 92.3122156211371, 92.2617886744741, 27.0790341118517, 27.1241726706036, 27.1244289391765, 27.079289885271, 27.0790341118517))"	620657.534708338	3209698.08238978	265169.274200333	0	20747588.1630759	370970.732138261	0.814151108264923
"48"	"SC.O.11"	216	"09/12/25"	"Singchung"	"rnh"	2	20	"patrolling"	"hunting"	"0"	"1"	"24"	"03/04/26"	"2"	"plantation"	"forest (temperate mixed)"	NA	"jhum"	"agriculture"	NA	"no"	"no"	"mideh, pancham, jamun, nogar, nolaw"	"yes"	NA	NA	NA	"m"	36	"bugun"	NA	3	9206.57746595573	2416.91473424675	"2000-2500m"	31.0788068727057	28.6050365074642	180.052837586633	"list(c(92.4130714039639, 92.4128358953289, 92.4632848639184, 92.4635001455001, 92.4130714039639, 27.0797471821782, 27.1248871213734, 27.1250890333712, 27.0799487040438, 27.0797471821782))"	0	2019563.1127163	0	0	22947861.3042067	29257231.6404573	0.808094448513455
"49"	"SC.O.12"	216	"09/12/25"	"Singchung"	"rnh"	2	25	"patrolling"	"patrolling"	"0"	"1"	"50"	"03/04/26"	"2"	"plantation"	"forest (temperate mixed)"	NA	"jhum"	"agriculture"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	35	"bugun"	NA	3	9206.57746595573	2416.91473424675	"2000-2500m"	31.0788068727057	28.6050365074642	180.052837586633	"list(c(92.4130714039639, 92.4128358953289, 92.4632848639184, 92.4635001455001, 92.4130714039639, 27.0797471821782, 27.1248871213734, 27.1250890333712, 27.0799487040438, 27.0797471821782))"	0	2019563.1127163	0	0	22947861.3042067	29257231.6404573	0.808094448513455
"50"	"SC.O.13"	216	"09/12/25"	"Singchung"	"rnh"	2	65	"patrolling"	"birding"	"0"	"1"	"24"	"1"	"4"	"plantation"	"forest (temperate mixed)"	NA	"jhum"	"logging"	NA	"no"	"yes"	"peepal sp., magnolia (chanp)"	NA	"beak"	"traditional attire"	"for tinkho - february festival"	"m"	85	"bugun"	NA	3	9206.57746595573	2416.91473424675	"2000-2500m"	31.0788068727057	28.6050365074642	180.052837586633	"list(c(92.4130714039639, 92.4128358953289, 92.4632848639184, 92.4635001455001, 92.4130714039639, 27.0797471821782, 27.1248871213734, 27.1250890333712, 27.0799487040438, 27.0797471821782))"	0	2019563.1127163	0	0	22947861.3042067	29257231.6404573	0.808094448513455
"51"	"SH.O.231"	264	"23/11/25"	"shergaon"	"gh, rnh"	2	25	"survellience, hunt"	"hunting"	"2"	"1"	"50"	"1"	"100"	"forest"	"timber"	"plantation"	"forest"	"timber"	"plantation"	"0"	"0"	"don't know"	"no"	"na"	"na"	"na"	"m"	46	"sherdukpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"52"	"SH.O.231"	264	"23/11/25"	"shergaon"	"gh, rnh"	2	25	"survellience, hunt"	"hunting"	"2"	"1"	"50"	"1"	"100"	"forest"	"timber"	"plantation"	"forest"	"timber"	"plantation"	"0"	"0"	"don't know"	"no"	"na"	"na"	"na"	"m"	46	"sherdukpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"53"	"SH.O.231"	264	"23/11/25"	"shergaon"	"gh, rnh"	2	25	"survellience, hunt"	"hunting"	"2"	"1"	"50"	"1"	"100"	"forest"	"timber"	"plantation"	"forest"	"timber"	"plantation"	"0"	"0"	"don't know"	"no"	"na"	"na"	"na"	"m"	46	"sherdukpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"54"	"SH.O.233"	264	"23/11/25"	"shergaon"	"rnh,gh"	2	60	"na"	"hunting"	"-"	"na"	"na"	"1"	"10"	"mixed primary forest"	NA	NA	"mixed primary forest"	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	83	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"55"	"SH.O.233"	264	"23/11/25"	"shergaon"	"rnh,gh"	2	60	"na"	"hunting"	"-"	"na"	"na"	"1"	"10"	"mixed primary forest"	NA	NA	"mixed primary forest"	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	83	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"56"	"SH.O.233"	264	"23/11/25"	"shergaon"	"rnh,gh"	2	60	"na"	"hunting"	"-"	"na"	"na"	"1"	"10"	"mixed primary forest"	NA	NA	"mixed primary forest"	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	83	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"57"	"SH.O.4"	264	"29/11/25"	"shergaon"	"rnh"	2	35	"hunting"	"hunting"	"10"	"03/04/26"	"4"	"03/04/26"	"4"	"mixed forest"	"cattle grazing"	NA	"mixed forest"	"cattle grazing"	NA	"no"	NA	"chudanringba"	"no"	"no"	"no"	"no"	"m"	50	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"58"	"SH.O.4"	264	"29/11/25"	"shergaon"	"rnh"	2	35	"hunting"	"hunting"	"10"	"03/04/26"	"4"	"03/04/26"	"4"	"mixed forest"	"cattle grazing"	NA	"mixed forest"	"cattle grazing"	NA	"no"	NA	"chudanringba"	"no"	"no"	"no"	"no"	"m"	50	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"59"	"SH.O.4"	264	"29/11/25"	"shergaon"	"rnh"	2	35	"hunting"	"hunting"	"10"	"03/04/26"	"4"	"03/04/26"	"4"	"mixed forest"	"cattle grazing"	NA	"mixed forest"	"cattle grazing"	NA	"no"	NA	"chudanringba"	"no"	"no"	"no"	"no"	"m"	50	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"60"	"SH.O.241"	264	"24/11/25"	"shergaon"	"rnh,gh"	2	15	"hunting"	"na"	"4"	"01/02/26"	"3"	"na"	"na"	"mixed primary forest"	NA	NA	NA	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	35	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"61"	"SH.O.241"	264	"24/11/25"	"shergaon"	"rnh,gh"	2	15	"hunting"	"na"	"4"	"01/02/26"	"3"	"na"	"na"	"mixed primary forest"	NA	NA	NA	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	35	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"62"	"SH.O.241"	264	"24/11/25"	"shergaon"	"rnh,gh"	2	15	"hunting"	"na"	"4"	"01/02/26"	"3"	"na"	"na"	"mixed primary forest"	NA	NA	NA	NA	NA	"no"	"no"	"don't know"	"na"	"na"	"na"	"na"	"m"	35	"sherdutpen"	NA	4	14795.2975500004	2335.04318624066	"2000-2500m"	30.9035521561337	25.628573213041	207.935751046098	"list(c(92.2614924907127, 92.2611956128418, 92.3116630548048, 92.3119396613306, 92.2614924907127, 27.1241726706036, 27.1693109361347, 27.1695677002484, 27.1244289391765, 27.1241726706036))"	2045697.92365118	5527697.40010759	232842.749203886	0	16546078.7326535	NA	0.789997615984508
"63"	"KM.O.11"	271	"08/12/25"	"Kimi anti poaching camp"	"gh, oph, rnh"	2	10	"patroling"	"na"	"1"	"1"	"100"	"na"	"na"	"forest"	NA	NA	NA	NA	NA	"no"	NA	NA	"no"	"na"	NA	NA	"m"	32	"nyishi"	NA	3	0	805.568451446865	"0-1000m"	31.6766637942463	24.6997397040553	181.806541171806	"list(c(92.7155363266807, 92.715421924285, 92.7658934874043, 92.7659876113418, 92.7155363266807, 27.1258267756156, 27.170968239692, 27.1710616011132, 27.1259199568492, 27.1258267756156))"	0	0	0	0	24470109.0653988	24999998.7472959	0.846276193857193
"64"	"KM.O.12"	271	"08/12/25"	"Kimi anti poaching camp"	"gh, oph, rnh"	2	10	"patroling"	"na"	"1"	"1"	"100"	"na"	"na"	"forest"	NA	NA	NA	NA	NA	"no"	NA	NA	"no"	"na"	NA	NA	"m"	27	"sherdukpen"	NA	3	0	805.568451446865	"0-1000m"	31.6766637942463	24.6997397040553	181.806541171806	"list(c(92.7155363266807, 92.715421924285, 92.7658934874043, 92.7659876113418, 92.7155363266807, 27.1258267756156, 27.170968239692, 27.1710616011132, 27.1259199568492, 27.1258267756156))"	0	0	0	0	24470109.0653988	24999998.7472959	0.846276193857193
"65"	"KM.O.13"	271	"08/12/25"	"Kimi anti poaching camp"	"gh, oph, rnh"	2	10	"patroling"	"na"	"1"	"1"	"100"	"na"	"na"	"forest"	NA	NA	NA	NA	NA	"no"	NA	NA	"no"	"na"	NA	NA	"m"	30	"nyishi"	NA	3	0	805.568451446865	"0-1000m"	31.6766637942463	24.6997397040553	181.806541171806	"list(c(92.7155363266807, 92.715421924285, 92.7658934874043, 92.7659876113418, 92.7155363266807, 27.1258267756156, 27.170968239692, 27.1710616011132, 27.1259199568492, 27.1258267756156))"	0	0	0	0	24470109.0653988	24999998.7472959	0.846276193857193
"66"	"KM.O.11"	272	"08/12/25"	"Kimi anti poaching camp"	"gh, oph, rnh"	2	10	"patroling"	"na"	"5"	"1"	"3"	"na"	"na"	"forest"	NA	NA	NA	NA	NA	"no"	NA	NA	"no"	"na"	NA	NA	"m"	32	"nyishi"	NA	3	0	786.096641838152	"0-1000m"	32.9045603132793	25.0504894434951	185.135630604469	"list(c(92.7659876113418, 92.7658934874043, 92.8163652709799, 92.8164391160785, 92.7659876113418, 27.1259199568492, 27.1710616011132, 27.1711368041619, 27.1259950147559, 27.1259199568492))"	0	0	0	0	24550352.4849237	24999998.841486	0.831297227078014
"67"	"KM.O.12"	272	"08/12/25"	"Kimi anti poaching camp"	"gh, oph, rnh"	2	10	"patroling"	"na"	"5"	"1"	"3"	"na"	"na"	"forest"	NA	NA	NA	NA	NA	"no"	NA	NA	"no"	"na"	NA	NA	"m"	27	"sherdukpen"	NA	3	0	786.096641838152	"0-1000m"	32.9045603132793	25.0504894434951	185.135630604469	"list(c(92.7659876113418, 92.7658934874043, 92.8163652709799, 92.8164391160785, 92.7659876113418, 27.1259199568492, 27.1710616011132, 27.1711368041619, 27.1259950147559, 27.1259199568492))"	0	0	0	0	24550352.4849237	24999998.841486	0.831297227078014
"68"	"KM.O.13"	272	"08/12/25"	"Kimi anti poaching camp"	"gh, oph, rnh"	2	10	"patroling"	"na"	"5"	"1"	"3"	"na"	"na"	"forest"	NA	NA	NA	NA	NA	"no"	NA	NA	"no"	"na"	NA	NA	"m"	30	"nyishi"	NA	3	0	786.096641838152	"0-1000m"	32.9045603132793	25.0504894434951	185.135630604469	"list(c(92.7659876113418, 92.7658934874043, 92.8163652709799, 92.8164391160785, 92.7659876113418, 27.1259199568492, 27.1710616011132, 27.1711368041619, 27.1259950147559, 27.1259199568492))"	0	0	0	0	24550352.4849237	24999998.841486	0.831297227078014
"69"	"PK.O.51"	280	"11/01/26"	"pakke kesang"	"wh,rnh,gh"	2	30	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"2"	"1"	"10"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	"sanchar, tatum, cherte"	"yes"	NA	NA	NA	"m"	49	"nyishi"	NA	3	5437.1765923324	1485.30606992656	"1000-2000m"	29.7636626476793	21.2920686269599	186.582000135413	"list(c(93.1696018284446, 93.1696699389859, 93.220141776288, 93.2200533868151, 93.1696018284446, 27.1260129526724, 27.1711547767656, 27.171084708637, 27.1259430197756, 27.1260129526724))"	1197370.04814139	1172836.01858462	163671.544687512	0	21524234.7928531	NA	0.857109518278213
"70"	"PK.O.52"	280	"11/01/26"	"pakke kesang"	"wh,rnh,gh"	2	40	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"12"	"1"	"36"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	58	"nyishi"	NA	3	5437.1765923324	1485.30606992656	"1000-2000m"	29.7636626476793	21.2920686269599	186.582000135413	"list(c(93.1696018284446, 93.1696699389859, 93.220141776288, 93.2200533868151, 93.1696018284446, 27.1260129526724, 27.1711547767656, 27.171084708637, 27.1259430197756, 27.1260129526724))"	1197370.04814139	1172836.01858462	163671.544687512	0	21524234.7928531	NA	0.857109518278213
"71"	"PK.O.53"	280	"11/01/26"	"pakke kesang"	"wh,rnh,gh"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"01/02/26"	"7"	"03/04/26"	"4"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	39	"nyishi"	NA	3	5437.1765923324	1485.30606992656	"1000-2000m"	29.7636626476793	21.2920686269599	186.582000135413	"list(c(93.1696018284446, 93.1696699389859, 93.220141776288, 93.2200533868151, 93.1696018284446, 27.1260129526724, 27.1711547767656, 27.171084708637, 27.1259430197756, 27.1260129526724))"	1197370.04814139	1172836.01858462	163671.544687512	0	21524234.7928531	NA	0.857109518278213
"72"	"PK.O.11"	282	"11/01/26"	"pakke kesang"	"wh,rnh,gh"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding, hunting"	"2"	"1"	"36"	"1"	"36"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	"sanchar, cheri"	"yes"	NA	NA	NA	"m"	43	"nyishi"	NA	3	0	1389.83864791915	"1000-2000m"	30.7980487732386	25.5611675017794	190.97314468891	"list(c(93.2705047385179, 93.270613406565, 93.3210847823211, 93.3209558361392, 93.2705047385179, 27.1258549634698, 27.170996482054, 27.1708900973299, 27.1257487840679, 27.1258549634698))"	40454.750788127	0	186435.723793761	0	24773109.3083217	NA	0.864469048522768
"73"	"PK.O.12"	282	"11/01/26"	"pakke kesang"	"wh,rnh,gh"	2	30	"agriculture, mithun herding"	"agriculture, mithun herding, hunting"	"2"	"03/04/26"	"4"	"03/04/26"	"5"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	48	"nyishi"	NA	3	0	1389.83864791915	"1000-2000m"	30.7980487732386	25.5611675017794	190.97314468891	"list(c(93.2705047385179, 93.270613406565, 93.3210847823211, 93.3209558361392, 93.2705047385179, 27.1258549634698, 27.170996482054, 27.1708900973299, 27.1257487840679, 27.1258549634698))"	40454.750788127	0	186435.723793761	0	24773109.3083217	NA	0.864469048522768
