"interview.id"	"grid.id"	"date"	"location"	"sps.known"	"confidence.indv"	"exp.indv"	"purpose.visit.24"	"purpose.visit.04"	"dist.to.grid"	"proportion.grid.24"	"frequency.visits.24"	"proportion.grid.04"	"frequency.visits.04"	"activity1.grid.24"	"activity2.grid.24"	"activity3.grid.24"	"activity1.grid.04"	"activity2.grid.04"	"activity3.grid.04"	"hunting.24"	"hunting.04"	"food.trees"	"meat.eaten"	"body.parts"	"use.body.parts"	"season.hunting"	"gender.respondent"	"age.respondent"	"ethnicity.respondent"	"Comments"	"replicates"	"road_length"	"mean_elev"	"elev_band"	"geometry"
"247"	"SL.O.32"	1291	"17/1/26"	"sarli"	"rnh"	2	25	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"2"	"1"	"50"	"1"	"30"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	13195.995998538	1452.06685184607	"1000-2000m"	"list(c(93.1708525, 93.1709235, 93.2217685, 93.2216764, 93.1708525, 27.938521, 27.9836576, 27.9835851, 27.9384487, 27.938521))"
"248"	"PP.O.2"	1297	"18/1/26"	"parsi-parlo"	"rnh"	2	50	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"0"	"1"	"50"	"1"	"24"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	20601.6058401092	1153.14238007553	"1000-2000m"	"list(c(93.5266137, 93.5268327, 93.5776752, 93.5774351, 93.5266137, 27.9376204, 27.9827553, 27.9825512, 27.9374168, 27.9376204))"
"249"	"RG.O.1"	1297	"19/1/26"	"ringchiporing"	"rnh"	2	40	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	20601.6058401092	1153.14238007553	"1000-2000m"	"list(c(93.5266137, 93.5268327, 93.5776752, 93.5774351, 93.5266137, 27.9376204, 27.9827553, 27.9825512, 27.9374168, 27.9376204))"
"250"	"RG.O.2"	1297	"19/1/26"	"ringchiporing"	"rnh"	2	40	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	20601.6058401092	1153.14238007553	"1000-2000m"	"list(c(93.5266137, 93.5268327, 93.5776752, 93.5774351, 93.5266137, 27.9376204, 27.9827553, 27.9825512, 27.9374168, 27.9376204))"
"251"	"BR.O.11"	1383	"08/02/26"	"bora rupak"	"rnh, wh, gh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"1"	"1"	"5"	"1"	"2"	"bamboo"	"orange"	"forest"	"jhum"	"forest"	NA	"yes"	"yes"	"konyak, jilum, balam, jeke, kooki, jorja, janglee aam"	"y"	NA	"none used in rituals"	NA	"m"	40	"galo"	"rnh seen in 2023"	3	254.661461921455	1305.20742577365	"1000-2000m"	"list(c(94.340219, 94.3407775, 94.3916264, 94.3910468, 94.340219, 27.9772359, 28.02236, 28.0218544, 27.9767313, 27.9772359))"
"252"	"BR.O.12"	1383	"08/02/26"	"bora rupak"	"rnh, wh, gh"	2	40	"mithun herding, hunting"	"mithun herding, hunting"	"1"	"03/04/26"	"4"	"01/02/26"	"24"	"bamboo"	"orange"	"forest"	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	254.661461921455	1305.20742577365	"1000-2000m"	"list(c(94.340219, 94.3407775, 94.3916264, 94.3910468, 94.340219, 27.9772359, 28.02236, 28.0218544, 27.9767313, 27.9772359))"
"253"	"BR.O.13"	1383	"08/02/26"	"bora rupak"	"rnh, wh, gh"	2	14	"mithun herding, hunting"	"mithun herding, hunting"	"1"	"01/02/26"	"50"	"01/02/26"	"2"	"bamboo"	"orange"	"forest"	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	34	"galo"	NA	3	254.661461921455	1305.20742577365	"1000-2000m"	"list(c(94.340219, 94.3407775, 94.3916264, 94.3910468, 94.340219, 27.9772359, 28.02236, 28.0218544, 27.9767313, 27.9772359))"
"254"	"TP.O.11"	1385	"08/02/26"	"tapi"	"rnh"	2	20	"resident"	"resident"	"0"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	"tokko, gishir"	NA	NA	NA	NA	"m"	40	"galo"	NA	4	17758.9849396024	701.857932024594	"0-1000m"	"list(c(94.4418732, 94.442474, 94.4933201, 94.4926982, 94.4418732, 27.9762079, 28.0213301, 28.0207869, 27.9756658, 27.9762079))"
"255"	"TP.O.12"	1385	"08/02/26"	"tapi"	"rnh"	2	30	"resident"	"resident"	"0"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	4	17758.9849396024	701.857932024594	"0-1000m"	"list(c(94.4418732, 94.442474, 94.4933201, 94.4926982, 94.4418732, 27.9762079, 28.0213301, 28.0207869, 27.9756658, 27.9762079))"
"256"	"TP.O.13"	1385	"08/02/26"	"tapi"	"rnh"	2	40	"resident"	"resident"	"0"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	4	17758.9849396024	701.857932024594	"0-1000m"	"list(c(94.4418732, 94.442474, 94.4933201, 94.4926982, 94.4418732, 27.9762079, 28.0213301, 28.0207869, 27.9756658, 27.9762079))"
"257"	"TP.O.14"	1385	"08/02/26"	"tapi"	"rnh"	2	30	"resident"	"resident"	"0"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	4	17758.9849396024	701.857932024594	"0-1000m"	"list(c(94.4418732, 94.442474, 94.4933201, 94.4926982, 94.4418732, 27.9762079, 28.0213301, 28.0207869, 27.9756658, 27.9762079))"
"258"	"LC.O.11"	1390	"10/02/26"	"ninchi"	"rnh, wh"	2	40	"jhum agriculture, mithun herding"	"jhum agriculture, mithun herding"	"0"	"03/04/26"	"2"	"1"	"24"	"jhum"	"forest"	"orange plantation"	"jhum"	"forest"	"cardamom plantation"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	1952.19036271115	829.432851658812	"0-1000m"	"list(c(94.6959834, 94.69669, 94.7475285, 94.7468008, 94.6959834, 27.9733097, 28.0184264, 28.0177892, 27.9726738, 27.9733097))"
"259"	"LC.O.12"	1390	"10/02/26"	"ninchi"	"rnh, wh"	2	40	"jhum agriculture, mithun herding"	"jhum agriculture, mithun herding"	"0"	"1"	"30"	"1"	"30"	"jhum"	"forest"	"orange plantation"	"jhum"	"forest"	"cardamom plantation"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	1952.19036271115	829.432851658812	"0-1000m"	"list(c(94.6959834, 94.69669, 94.7475285, 94.7468008, 94.6959834, 27.9733097, 28.0184264, 28.0177892, 27.9726738, 27.9733097))"
"260"	"LC.O.13"	1390	"10/02/26"	"ninchi"	"rnh, wh"	2	60	"jhum agriculture, mithun herding"	"jhum agriculture, mithun herding"	"0"	"1"	"30"	"1"	"50"	"jhum"	"forest"	"orange plantation"	"jhum"	"forest"	"cardamom plantation"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	80	"galo"	NA	3	1952.19036271115	829.432851658812	"0-1000m"	"list(c(94.6959834, 94.69669, 94.7475285, 94.7468008, 94.6959834, 27.9733097, 28.0184264, 28.0177892, 27.9726738, 27.9733097))"
"261"	"LC.O.11"	1391	"10/02/26"	"ninchi"	"rnh, wh"	2	40	"jhum agriculture, mithun herding"	"jhum agriculture, mithun herding"	"0"	"03/04/26"	"2"	"1"	"24"	"jhum"	"forest"	"orange plantation"	"jhum"	"forest"	"cardamom plantation"	"no"	"yes"	"toko, rahe"	NA	"rnh beak"	"rnh beak used in marriage ritual dance performed by men"	NA	"m"	60	"galo"	NA	3	0	1234.03935582535	"1000-2000m"	"list(c(94.7468008, 94.7475285, 94.7983653, 94.7976164, 94.7468008, 27.9726738, 28.0177892, 28.0171333, 27.9720191, 27.9726738))"
"262"	"LC.O.12"	1391	"10/02/26"	"ninchi"	"rnh, wh"	2	40	"jhum agriculture, mithun herding"	"jhum agriculture, mithun herding"	"0"	"01/02/26"	"12"	"03/04/26"	"24"	"jhum"	"forest"	"orange plantation"	"jhum"	"forest"	"cardamom plantation"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	0	1234.03935582535	"1000-2000m"	"list(c(94.7468008, 94.7475285, 94.7983653, 94.7976164, 94.7468008, 27.9726738, 28.0177892, 28.0171333, 27.9720191, 27.9726738))"
"263"	"LC.O.13"	1391	"10/02/26"	"ninchi"	"rnh, wh"	2	60	"jhum agriculture, mithun herding"	"jhum agriculture, mithun herding"	"0"	"01/02/26"	"12"	"1"	"24"	"jhum"	"forest"	"orange plantation"	"jhum"	"forest"	"cardamom plantation"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	80	"galo"	NA	3	0	1234.03935582535	"1000-2000m"	"list(c(94.7468008, 94.7475285, 94.7983653, 94.7976164, 94.7468008, 27.9726738, 28.0177892, 28.0171333, 27.9720191, 27.9726738))"
"264"	"PP.O.1"	1439	"18/1/26"	"parsi-parlo"	"rnh"	2	50	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"0"	"1"	"3"	"1"	"10"	"jhum"	"cardamom plantation"	"timber plantation"	"forest"	"jhum"	NA	"yes"	"yes"	"sanchar sangyap"	NA	NA	NA	NA	"m"	73	"nyishi"	NA	3	0	1595.8940430607	"1000-2000m"	"list(c(93.5272614, 93.5781573, 93.577916, 93.5270523, 93.5272614, 28.0639568, 28.0728192, 28.0276854, 28.0278898, 28.0639568))"
"265"	"PP.O.2"	1439	"18/1/26"	"parsi-parlo"	"rnh"	2	50	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"0"	"1"	"36"	"1"	"36"	"jhum"	"cardamom plantation"	"timber plantation"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	0	1595.8940430607	"1000-2000m"	"list(c(93.5272614, 93.5781573, 93.577916, 93.5270523, 93.5272614, 28.0639568, 28.0728192, 28.0276854, 28.0278898, 28.0639568))"
"266"	"PP.O.3"	1439	"18/1/26"	"parsi-parlo"	"rnh"	2	20	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"0"	"1"	"12"	"1"	"50"	"jhum"	"cardamom plantation"	"timber plantation"	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	36	"nyishi"	NA	3	0	1595.8940430607	"1000-2000m"	"list(c(93.5272614, 93.5781573, 93.577916, 93.5270523, 93.5272614, 28.0639568, 28.0728192, 28.0276854, 28.0278898, 28.0639568))"
"267"	"TP.O.11"	1457	"08/02/26"	"tapi"	"rnh"	2	20	"resident"	"resident"	"1"	"1"	"50"	"1"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	40	"galo"	NA	4	0	847.866769192141	"0-1000m"	"list(c(94.442474, 94.4430761, 94.4939435, 94.4933201, 94.442474, 28.0213301, 28.0664519, 28.0659078, 28.0207869, 28.0213301))"
"268"	"TP.O.12"	1457	"08/02/26"	"tapi"	"rnh"	2	30	"resident"	"resident"	"1"	"1"	"50"	"1"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	4	0	847.866769192141	"0-1000m"	"list(c(94.442474, 94.4430761, 94.4939435, 94.4933201, 94.442474, 28.0213301, 28.0664519, 28.0659078, 28.0207869, 28.0213301))"
"269"	"TP.O.13"	1457	"08/02/26"	"tapi"	"rnh"	2	30	"resident"	"resident"	"1"	"1"	"50"	"1"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	4	0	847.866769192141	"0-1000m"	"list(c(94.442474, 94.4430761, 94.4939435, 94.4933201, 94.442474, 28.0213301, 28.0664519, 28.0659078, 28.0207869, 28.0213301))"
"270"	"TP.O.14"	1457	"08/02/26"	"tapi"	"rnh"	2	40	"resident"	"resident"	"1"	"1"	"50"	"1"	"50"	"jhum"	"bamboo plantation"	"forest"	"jhum"	"bamboo plantation"	"forest"	"no"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	4	0	847.866769192141	"0-1000m"	"list(c(94.442474, 94.4430761, 94.4939435, 94.4933201, 94.442474, 28.0213301, 28.0664519, 28.0659078, 28.0207869, 28.0213301))"
"271"	"DN.O.1"	1508	"17/1/26"	"damin"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"03/04/26"	"1"	"03/04/26"	"2"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	21976.2529175363	1178.03505743519	"1000-2000m"	"list(c(93.3237278, 93.3238632, 93.3747712, 93.3746145, 93.3237278, 28.0736548, 28.1187899, 28.1186603, 28.0735254, 28.0736548))"
"272"	"DN.O.2"	1508	"17/1/26"	"damin"	"rnh"	2	50	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	21976.2529175363	1178.03505743519	"1000-2000m"	"list(c(93.3237278, 93.3238632, 93.3747712, 93.3746145, 93.3237278, 28.0736548, 28.1187899, 28.1186603, 28.0735254, 28.0736548))"
"273"	"DN.O.3"	1508	"17/1/26"	"damin"	"rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"10"	"1"	"50"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	35	"nyishi"	NA	3	21976.2529175363	1178.03505743519	"1000-2000m"	"list(c(93.3237278, 93.3238632, 93.3747712, 93.3746145, 93.3237278, 28.0736548, 28.1187899, 28.1186603, 28.0735254, 28.0736548))"
"274"	"DN.O.1"	1580	"17/1/26"	"damin"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"3"	"1"	"3"	"forest"	"forest"	NA	"forest"	"forest"	NA	"yes"	"yes"	"tanyak, sanchar"	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	729.303223536688	1726.97890203177	"1000-2000m"	"list(c(93.2957843, 93.3239989, 93.3238632, 93.2729549, 93.2730693, 93.2957843, 28.1639672, 28.1639248, 28.1187899, 28.1189007, 28.1640357, 28.1639672))"
"275"	"DN.O.2"	1580	"17/1/26"	"damin"	"rnh"	2	50	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"03/04/26"	"4"	"03/04/26"	"8"	"forest"	NA	NA	"forest"	NA	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	729.303223536688	1726.97890203177	"1000-2000m"	"list(c(93.2957843, 93.3239989, 93.3238632, 93.2729549, 93.2730693, 93.2957843, 28.1639672, 28.1639248, 28.1187899, 28.1189007, 28.1640357, 28.1639672))"
"276"	"DN.O.3"	1580	"17/1/26"	"damin"	"rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"4"	"1"	"5"	"forest"	NA	NA	"forest"	NA	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	35	"nyishi"	NA	3	729.303223536688	1726.97890203177	"1000-2000m"	"list(c(93.2957843, 93.3239989, 93.3238632, 93.2729549, 93.2730693, 93.2957843, 28.1639672, 28.1639248, 28.1187899, 28.1189007, 28.1640357, 28.1639672))"
"277"	"KG.O.11"	1608	"09/02/26"	"kugi"	"gh, rnh, wh"	2	20	"jhum agriculture"	"hunting"	"1"	"03/04/26"	"3"	"03/04/26"	"12"	"jhum"	"orange plantation"	"forest"	"jhum"	"orange plantation"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"galo"	NA	3	2099.22197774772	825.481851377922	"0-1000m"	"list(c(94.698108, 94.6988194, 94.7497216, 94.7489889, 94.698108, 28.1086587, 28.1537745, 28.1531337, 28.1080192, 28.1086587))"
"278"	"KG.O.12"	1608	"09/02/26"	"kugi"	"gh, rnh, wh"	2	40	"jhum agriculture"	"hunting"	"1"	"03/04/26"	"3"	"03/04/26"	"12"	"jhum"	"orange plantation"	"forest"	"jhum"	"orange plantation"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	2099.22197774772	825.481851377922	"0-1000m"	"list(c(94.698108, 94.6988194, 94.7497216, 94.7489889, 94.698108, 28.1086587, 28.1537745, 28.1531337, 28.1080192, 28.1086587))"
"279"	"KG.O.13"	1608	"09/02/26"	"kugi"	"gh, rnh, wh"	2	40	"jhum agriculture"	"hunting"	"1"	"1"	"4"	"1"	"12"	"jhum"	"orange plantation"	"forest"	"jhum"	"orange plantation"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	2099.22197774772	825.481851377922	"0-1000m"	"list(c(94.698108, 94.6988194, 94.7497216, 94.7489889, 94.698108, 28.1086587, 28.1537745, 28.1531337, 28.1080192, 28.1086587))"
"280"	"KB.O.11"	1610	"09/02/26"	"kombe"	"gh, rnh"	2	20	"jhum agriculture"	"hunting"	"1"	"1"	"24"	"1"	"24"	"jhum"	"cash crops"	"forest"	"jhum"	"cash crops"	"forest"	"yes"	"yes"	NA	NA	NA	"tail feathers used by nibo (pujari)"	NA	"m"	40	"galo"	"OPH seen in 2023"	3	24082.2814579828	440.069047768502	"0-1000m"	"list(c(94.7998681, 94.8006222, 94.851521, 94.8507456, 94.7998681, 28.1073608, 28.1524741, 28.1517955, 28.1066835, 28.1073608))"
"281"	"KB.O.12"	1610	"09/02/26"	"kombe"	"gh, rnh"	2	40	"jhum agriculture"	"hunting"	"1"	"1"	"50"	"1"	"50"	"jhum"	"cash crops"	"forest"	"jhum"	"cash crops"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	24082.2814579828	440.069047768502	"0-1000m"	"list(c(94.7998681, 94.8006222, 94.851521, 94.8507456, 94.7998681, 28.1073608, 28.1524741, 28.1517955, 28.1066835, 28.1073608))"
"282"	"KB.O.13"	1610	"09/02/26"	"kombe"	"gh, rnh"	2	30	"jhum agriculture"	"hunting"	"1"	"1"	"50"	"1"	"50"	"jhum"	"cash crops"	"forest"	"jhum"	"cash crops"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	3	24082.2814579828	440.069047768502	"0-1000m"	"list(c(94.7998681, 94.8006222, 94.851521, 94.8507456, 94.7998681, 28.1073608, 28.1524741, 28.1517955, 28.1066835, 28.1073608))"
"283"	"KB.O.11"	1611	"09/02/26"	"kombe"	"gh, rnh"	2	20	"jhum agriculture"	"hunting"	"0"	"03/04/26"	"12"	"03/04/26"	"12"	"jhum"	"cash crops"	"forest"	"jhum"	"cash crops"	"forest"	"yes"	"yes"	"toko, sanchar, koyamto, kora, hiyukta, yoko"	NA	NA	NA	NA	"m"	40	"galo"	NA	3	0	759.809275615617	"0-1000m"	"list(c(94.8507456, 94.851521, 94.9024179, 94.9016213, 94.8507456, 28.1066835, 28.1517955, 28.1510981, 28.1059874, 28.1066835))"
"284"	"KB.O.12"	1611	"09/02/26"	"kombe"	"gh, rnh"	2	40	"jhum agriculture"	"hunting"	"0"	"1"	"1"	"1"	"2"	"jhum"	"cash crops"	"forest"	"jhum"	"cash crops"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	0	759.809275615617	"0-1000m"	"list(c(94.8507456, 94.851521, 94.9024179, 94.9016213, 94.8507456, 28.1066835, 28.1517955, 28.1510981, 28.1059874, 28.1066835))"
"285"	"KB.O.13"	1611	"09/02/26"	"kombe"	"gh, rnh"	2	30	"jhum agriculture"	"hunting"	"0"	"01/02/26"	"12"	"01/02/26"	"24"	"jhum"	"cash crops"	"forest"	"jhum"	"cash crops"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	3	0	759.809275615617	"0-1000m"	"list(c(94.8507456, 94.851521, 94.9024179, 94.9016213, 94.8507456, 28.1066835, 28.1517955, 28.1510981, 28.1059874, 28.1066835))"
"286"	"KG.O.11"	1678	"09/02/26"	"kugi"	"gh, rnh, wh"	2	20	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"orange plantation"	"forest"	"jhum"	"orange plantation"	"forest"	"yes"	"yes"	"risir, hriduk, tokko"	NA	NA	NA	NA	"m"	40	"galo"	NA	3	25839.0701497433	506.141736237524	"0-1000m"	"list(c(94.6988194, 94.6995325, 94.7504561, 94.7497216, 94.6988194, 28.1537745, 28.1988899, 28.1982479, 28.1531337, 28.1537745))"
"287"	"KG.O.12"	1678	"09/02/26"	"kugi"	"gh, rnh, wh"	2	40	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"orange plantation"	"forest"	"jhum"	"orange plantation"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	25839.0701497433	506.141736237524	"0-1000m"	"list(c(94.6988194, 94.6995325, 94.7504561, 94.7497216, 94.6988194, 28.1537745, 28.1988899, 28.1982479, 28.1531337, 28.1537745))"
"288"	"KG.O.13"	1678	"09/02/26"	"kugi"	"gh, rnh, wh"	2	40	"resident"	"resident"	"0"	"1"	"50"	"1"	"50"	"jhum"	"orange plantation"	"forest"	"jhum"	"orange plantation"	"forest"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	25839.0701497433	506.141736237524	"0-1000m"	"list(c(94.6988194, 94.6995325, 94.7504561, 94.7497216, 94.6988194, 28.1537745, 28.1988899, 28.1982479, 28.1531337, 28.1537745))"
"289"	"KD.O.11"	1776	"03/02/26"	"kodak"	"rnh"	2	60	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	80	"takin"	NA	4	8255.36395659719	1390.658968197	"1000-2000m"	"list(c(94.0379939, 94.038268, 94.0892521, 94.0887932, 94.0379939, 28.2558472, 28.2957663, 28.2953691, 28.2502426, 28.2558472))"
"290"	"KD.O.12"	1776	"03/02/26"	"kodak"	"rnh"	2	40	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	80	"takin"	NA	4	8255.36395659719	1390.658968197	"1000-2000m"	"list(c(94.0379939, 94.038268, 94.0892521, 94.0887932, 94.0379939, 28.2558472, 28.2957663, 28.2953691, 28.2502426, 28.2558472))"
"291"	"KD.O.13"	1776	"03/02/26"	"kodak"	"rnh"	2	60	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	4	8255.36395659719	1390.658968197	"1000-2000m"	"list(c(94.0379939, 94.038268, 94.0892521, 94.0887932, 94.0379939, 28.2558472, 28.2957663, 28.2953691, 28.2502426, 28.2558472))"
"292"	"KD.O.14"	1776	"03/02/26"	"kodak"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"24"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"takin"	NA	4	8255.36395659719	1390.658968197	"1000-2000m"	"list(c(94.0379939, 94.038268, 94.0892521, 94.0887932, 94.0379939, 28.2558472, 28.2957663, 28.2953691, 28.2502426, 28.2558472))"
"293"	"AM.O.11"	1777	"02/02/26"	"aching moring"	"rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"03/04/26"	"24"	"03/04/26"	"24"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"takin"	NA	3	22087.0217002064	945.079561860524	"0-1000m"	"list(c(94.0887932, 94.0892521, 94.140235, 94.1397547, 94.0887932, 28.2502426, 28.2953691, 28.294953, 28.2498272, 28.2502426))"
"294"	"AM.O.12"	1777	"02/02/26"	"aching moring"	"rnh"	2	40	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"1"	"24"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	22087.0217002064	945.079561860524	"0-1000m"	"list(c(94.0887932, 94.0892521, 94.140235, 94.1397547, 94.0887932, 28.2502426, 28.2953691, 28.294953, 28.2498272, 28.2502426))"
"295"	"AM.O.13"	1777	"02/02/26"	"aching moring"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"24"	"1"	"24"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"takin"	NA	3	22087.0217002064	945.079561860524	"0-1000m"	"list(c(94.0887932, 94.0892521, 94.140235, 94.1397547, 94.0887932, 28.2502426, 28.2953691, 28.294953, 28.2498272, 28.2502426))"
"296"	"AM.O.11"	1830	"02/02/26"	"aching moring"	"rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"takin"	NA	3	0	2071.43299457139	"2000-2500m"	"list(c(94.137105, 94.1370003, 94.1371657, 94.137105, 28.3400788, 28.3401094, 28.340108, 28.3400788))"
"297"	"AM.O.11"	1830	"02/02/26"	"aching moring"	"rnh"	2	20	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"takin"	NA	3	0	2071.43299457139	"2000-2500m"	"list(c(94.1365329, 94.140235, 94.0892521, 94.089712, 94.1365329, 28.3399854, 28.294953, 28.2953691, 28.3404953, 28.3399854))"
"298"	"AM.O.12"	1830	"02/02/26"	"aching moring"	"rnh"	2	40	"mithun herding, hunting"	"mithun herding, hunting"	"0"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"takin"	NA	3	0	2071.43299457139	"2000-2500m"	"list(c(94.137105, 94.1370003, 94.1371657, 94.137105, 28.3400788, 28.3401094, 28.340108, 28.3400788))"
